"","V1","V2","V3","V4"
"temp",NA,906363,928944,NA
"temp",8,907549,915974,-2
"temp",14,908753,922493,9
"temp",14,909009,931008,14
"temp",13,909400,919858,13
"temp",14,912631,921648,14
"temp",-2,913436,923563,12
"temp",11,915188,913042,-2
"temp",8,917565,930711,13
"temp",14,917770,931560,13
"temp",13,917831,914323,9
"temp",14,918078,924427,-2
"temp",3,919657,921538,NA
"temp",4,920646,926188,8
"temp",13,921250,911852,NA
"temp",13,921320,911753,14
"temp",8,921835,918826,7
"temp",8,923348,904383,-2
"temp",14,924456,931132,-2
"temp",2,924805,917003,14
"temp",8,925799,920874,13
"temp",12,927271,926074,14
"temp",13,927403,927126,13
"temp",NA,927746,924168,NA
"temp",8,929947,919400,13
"temp",-2,931920,930764,9
"temp",-2,932758,912494,8
"temp",-2,933446,916150,8
"temp",14,933807,903234,9
"temp",13,901227,900275,-2
"temp",-3,902979,933255,-3
"temp",2,903030,914865,9
"temp",7,908484,929887,4
"temp",8,927163,932393,2
"temp",9,927394,921368,14
"temp",11,931377,929013,13
"temp",11,931807,928986,14
