"","V1","V2","V3","V4"
"temp",13,929502,919460,12
"temp",13,930797,930230,-2
"temp",13,933005,913011,14
"temp",12,933627,925893,14
"temp",13,901285,925481,8
"temp",13,901777,911159,12
"temp",-2,902152,931280,12
"temp",-2,902326,914552,13
"temp",NA,903337,932356,NA
"temp",13,904262,908424,-2
"temp",-2,904725,912799,13
"temp",8,904989,916593,14
"temp",13,905306,909796,-2
"temp",13,905940,931409,14
"temp",14,907738,929174,10
"temp",14,908617,911226,14
"temp",14,908730,932993,-2
"temp",11,909875,904246,13
"temp",13,911533,914965,8
"temp",-2,911806,902623,-2
"temp",14,912086,928754,13
"temp",11,912512,914403,14
"temp",13,912636,915901,13
"temp",12,913103,923405,14
"temp",NA,913124,918492,NA
"temp",-2,913299,927936,13
"temp",14,913365,921586,14
"temp",-2,914033,922855,12
"temp",13,914539,901639,-2
"temp",-2,914647,919474,-2
"temp",14,915031,920870,14
"temp",12,915657,928522,12
"temp",14,915663,928019,13
"temp",13,916505,931477,13
"temp",14,917751,900814,-2
"temp",13,917813,928475,-3
"temp",12,917881,912539,-2
"temp",12,918544,922210,13
"temp",-2,919456,925432,8
"temp",13,919873,932679,8
"temp",13,920752,918444,-2
"temp",-2,921640,921193,14
"temp",-2,923247,927107,14
"temp",12,925654,903256,8
"temp",-2,926247,930528,12
"temp",13,926369,921702,13
"temp",-2,927601,913054,12
"temp",-2,929102,907308,12
"temp",14,929539,917898,14
"temp",-2,930160,915304,13
"temp",9,930817,923658,13
"temp",13,931634,903390,-2
"temp",8,933884,932720,-2
"temp",-2,900572,904451,8
"temp",13,900842,917828,-2
"temp",13,903272,931396,14
"temp",13,903706,931135,14
"temp",-2,904053,915320,9
"temp",13,904331,920270,-2
"temp",13,904367,927016,-2
"temp",13,905188,930436,14
"temp",NA,905433,923342,NA
"temp",-2,907533,931871,NA
"temp",13,910447,933114,12
"temp",14,910544,923287,14
"temp",-2,910625,914241,NA
"temp",12,911657,925319,14
"temp",4,912644,932541,11
"temp",8,913240,900610,14
"temp",14,915177,926080,14
"temp",13,915596,932221,12
"temp",14,915719,920470,12
"temp",-2,917715,922012,13
"temp",NA,917901,920554,NA
"temp",8,918040,932394,13
"temp",13,919407,929043,11
"temp",12,919479,917350,14
"temp",14,920835,902146,-2
"temp",-2,922144,921798,9
"temp",-2,924721,912868,-2
"temp",11,925136,924386,14
"temp",-2,925704,905465,7
"temp",-2,926886,910894,13
"temp",14,927184,933774,13
"temp",14,927549,922262,-2
"temp",13,928782,916853,14
"temp",12,928951,933735,-2
"temp",12,929689,920764,12
"temp",9,929735,932188,13
"temp",14,930079,900919,13
"temp",NA,932052,919121,NA
"temp",13,933390,907177,13
"temp",12,933600,923042,14
"temp",5,933806,925233,12
"temp",14,900215,911357,13
"temp",14,900299,924842,13
"temp",8,901906,908390,-2
"temp",8,903157,901238,14
"temp",12,904922,900176,14
"temp",11,905491,928870,13
"temp",NA,906363,928944,NA
"temp",4,907549,915974,-2
"temp",14,908753,922493,10
"temp",11,909009,931008,14
"temp",8,909400,919858,14
"temp",8,912631,921648,13
"temp",-2,913436,923563,12
"temp",13,915188,913042,-2
"temp",9,917565,930711,14
"temp",14,917770,931560,14
"temp",14,917831,914323,8
"temp",14,918078,924427,-2
"temp",8,919657,921538,NA
"temp",8,920646,926188,8
"temp",14,921250,911852,NA
"temp",14,921320,911753,7
"temp",9,921835,918826,14
"temp",10,923348,904383,-2
"temp",13,924456,931132,-2
"temp",14,924805,917003,13
"temp",11,925799,920874,13
"temp",12,927271,926074,13
"temp",6,927403,927126,13
"temp",NA,927746,924168,NA
"temp",6,929947,919400,13
"temp",-2,931920,930764,8
"temp",-2,932758,912494,13
"temp",-2,933446,916150,8
"temp",13,933807,903234,13
"temp",14,901227,900275,-2
"temp",-3,902979,933255,-3
"temp",8,903030,914865,13
"temp",9,908484,929887,8
"temp",14,927163,932393,14
"temp",14,927394,921368,14
"temp",9,931377,929013,13
"temp",12,931807,928986,11
