"","V1","V2","V3","V4"
"temp",NA,920281,916810,NA
"temp",NA,920353,932400,NA
"temp",0,920372,926756,1
"temp",NA,920855,900996,NA
"temp",0,921460,931517,0
"temp",NA,921938,929541,NA
"temp",NA,923300,917296,0
"temp",1,923372,919704,0
"temp",NA,925524,929396,NA
"temp",2,926656,933155,0
"temp",0,926661,925902,1
"temp",0,927376,902860,0
"temp",2,927781,926140,-6
"temp",0,927918,930377,1
"temp",NA,928367,913832,NA
"temp",NA,928478,933206,NA
"temp",8,929876,909849,1
"temp",0,930419,923343,2
"temp",NA,930487,911750,NA
"temp",1,931095,910484,0
"temp",0,931179,927494,1
"temp",0,931375,901330,1
"temp",0,932199,903877,0
"temp",NA,932489,927320,NA
"temp",2,933935,912947,-3
"temp",0,901006,913762,2
"temp",1,901317,901820,0
"temp",NA,901373,933015,NA
"temp",NA,901543,932370,NA
"temp",NA,902222,923831,NA
"temp",NA,903206,917185,NA
"temp",NA,904783,915944,NA
"temp",2,905501,912471,0
"temp",6,906241,918376,0
"temp",0,906532,905864,0
"temp",2,907664,900762,0
"temp",0,908360,902792,0
"temp",NA,909340,924578,NA
"temp",0,909516,901514,0
"temp",NA,910119,931103,NA
"temp",6,911301,904948,0
"temp",0,913594,909702,0
"temp",NA,913914,932366,NA
"temp",1,914189,902271,0
"temp",3,914455,926647,-6
"temp",0,915241,918965,0
"temp",0,915791,910845,0
"temp",1,918049,914126,0
"temp",0,919263,924308,0
"temp",2,919319,914056,4
"temp",1,922032,923389,0
"temp",0,922173,918939,1
"temp",0,924352,926530,0
"temp",0,925381,915724,0
"temp",NA,926826,932212,NA
"temp",NA,927542,914324,NA
"temp",0,927624,933628,2
"temp",1,928209,915274,0
"temp",NA,929502,919460,NA
"temp",0,930797,930230,1
"temp",1,933005,913011,0
"temp",0,933627,925893,2
"temp",0,901285,925481,0
"temp",0,901777,911159,1
"temp",1,902152,931280,4
"temp",0,902326,914552,3
"temp",NA,903337,932356,NA
"temp",0,904262,908424,0
"temp",1,904725,912799,1
"temp",-2,904989,916593,0
"temp",0,905306,909796,2
"temp",2,905940,931409,0
"temp",0,907738,929174,0
"temp",NA,908617,911226,NA
"temp",1,908730,932993,1
"temp",1,909875,904246,1
"temp",NA,911533,914965,NA
"temp",2,911806,902623,5
"temp",2,912086,928754,2
"temp",1,912512,914403,0
"temp",5,912636,915901,1
"temp",1,913103,923405,0
"temp",NA,913124,918492,NA
"temp",1,913299,927936,0
"temp",1,913365,921586,0
"temp",0,914033,922855,2
"temp",0,914539,901639,0
"temp",NA,914647,919474,NA
"temp",NA,915031,920870,NA
"temp",3,915657,928522,0
"temp",0,915663,928019,0
"temp",1,916505,931477,4
"temp",0,917751,900814,0
"temp",NA,917813,928475,NA
"temp",-6,917881,912539,NA
"temp",1,918544,922210,1
"temp",NA,919456,925432,NA
"temp",0,919873,932679,0
"temp",0,920752,918444,0
"temp",0,921640,921193,1
"temp",0,923247,927107,1
"temp",0,925654,903256,1
"temp",1,926247,930528,0
"temp",NA,926369,921702,NA
"temp",NA,927601,913054,NA
"temp",1,929102,907308,0
"temp",NA,929539,917898,NA
"temp",4,930160,915304,2
"temp",NA,930817,923658,NA
"temp",NA,931634,903390,NA
"temp",9,933884,932720,0
"temp",5,900572,904451,0
"temp",NA,900842,917828,NA
"temp",0,903272,931396,0
"temp",0,903706,931135,2
"temp",0,904053,915320,0
"temp",0,904331,920270,2
"temp",0,904367,927016,0
"temp",0,905188,930436,0
"temp",NA,905433,923342,NA
"temp",5,907533,931871,NA
"temp",0,910447,933114,1
