"","V1","V2","V3","V4"
"temp",13,923348,904383,-2
"temp",9,924456,931132,-2
"temp",13,924805,917003,11
"temp",11,925799,920874,9
"temp",8,927271,926074,13
"temp",14,927403,927126,12
"temp",NA,927746,924168,NA
"temp",14,929947,919400,13
"temp",-2,931920,930764,8
"temp",-2,932758,912494,13
"temp",-2,933446,916150,13
"temp",14,933807,903234,13
"temp",14,901227,900275,-2
"temp",-3,902979,933255,-3
"temp",13,903030,914865,13
"temp",12,908484,929887,12
"temp",13,927163,932393,8
"temp",9,927394,921368,14
"temp",13,931377,929013,14
"temp",12,931807,928986,8
